Fecha,COD_VIAJE,CLIENTE,UBICACION,Tarifa,CANTIDAD,PILOTO,Q,CREDITO,UNIDAD,C_CLIENTE,MAX,Conos,Custodio,GPS
11-07-17,10001962,HOSPITAL ROOSEVELT,76001,0.2744,1762,Angel Valdez Alegria,483.5,30,Camion Grande,1,1800,x,x,x
11-07-17,10001996,HOSPITAL ROOSEVELT,76002,0.2574,1881,Fernando Mariano Berrio,484.25,30,Camion Grande,4,1900,x, ,x
12-07-17,10000148,CHICHARRONERIA EL RICO COLESTEROL,76001,0.3336,311,Angel Valdez Alegria,103.75,60,Panel,1,400, , ,x
12-07-17,10000772,POLLO PINULITO,76002,0.2694,723,Hector Giron,194.75,30,Camion Pequeño,1,800,x, ,x
12-07-17,10001044,POLLO PINULITO,76001,0.325,547,Luis Jaime Urbano,177.75,90,Camion Pequeño,5,600,x, ,x
12-07-17,10001356,TIENDA LA BENDICION,76001,0.3038,893,Hector Aragones Frutos,271.25,90,Camion Pequeño,2,900, ,x,x
13-07-17,10000542,"SPORTA, S.A. / Ajuste",76001,,1889,Fernando Mariano Berrio,488.25,60,Camion Grande,2,1900,x, ,x
13-07-17,10000924,UBIQUO LABS,76002,0.2857,504,Luis Jaime Urbano,144,30,Camion Pequeño,5,600, ,x,x
13-07-17,10001026,POLLO PINULITO,76001,0.2693,1241,Angel Valdez Alegria,334.25,30,Camion Grande,,1300,x,x,x
13-07-17,10001229,TAQUERIA EL CHINITO,76001,0.2653,784,Pedro Alvarez Parejo,208,90,Camion Pequeño,5,800, , ,x
13-07-17,10001579,POLLO PINULITO,76001,0.2564,1559,Hector Aragones Frutos,399.75,60,Camion Grande,,1600, , ,x
13-07-17,10001912,"SPORTA, S.A.",76001,0.2655,840,Ismael Rodero Monteagudo,223,90,Camion Pequeño,,900,x, ,x
13-07-17,10002023,UBIQUO LABS / Ajuste,76002,,959,Hector Aragones Frutos,275.75,60,Camion Pequeño,2,1000,x, ,x
14-07-17,10000170,POLLO PINULITO,76001,0.307,596,Pedro Alvarez Parejo,183,90,Camion Pequeño,4,600, ,x,x
14-07-17,10000296,HOSPITAL ROOSEVELT,76002,0.281,645,Luis Jaime Urbano,181.25,30,Camion Pequeño,0,700,x, ,x
14-07-17,10000422,TIENDA LA BENDICION,76002,0.315,492,Juan Francisco Portillo Gomez,155,30,Panel,1,500, , ,x
14-07-17,10000712,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2572,1804,Pedro Alvarez Parejo,464,30,Camion Grande,4,1900,x,x,x
14-07-17,10000757,EL PINCHE OBELISCO / Ajuste,76002,,1608,Fernando Mariano Berrio,423,60,Camion Grande,1,1700,x,x,x
14-07-17,10001694,UBIQUO LABS / Ajuste,76002,,1853,Juan Francisco Portillo Gomez,504.25,30,Camion Grande,1,1900,x, ,x
15-07-17,10000491,POLLO PINULITO,76001,0.4375,256,Luis Jaime Urbano,112,30,Panel,2,300,x, ,x
15-07-17,10001078,BAR LA OFICINA,76002,0.2586,1051,Juan Francisco Portillo Gomez,271.75,90,Camion Grande,1,1100,x, ,x
15-07-17,10001965,BAR LA OFICINA,76002,0.2795,508,Felipe Villatoro,142,90,Camion Pequeño,,600, , ,x
15-07-17,10002049,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2763,1595,Fernando Mariano Berrio,440.75,60,Camion Grande,4,1600,x, ,x
16-07-17,10000161,POLLO PINULITO,76001,0.3222,609,Ismael Rodero Monteagudo,196.25,90,Camion Pequeño,3,700, , ,x
16-07-17,10000518,TIENDA LA BENDICION,76002,0.2688,1386,Hector Aragones Frutos,372.5,60,Camion Grande,4,1400,x,x,x
16-07-17,10000609,TIENDA LA BENDICION,76001,0.2615,1827,Hector Giron,477.75,90,Camion Grande,,1900, , ,x
16-07-17,10000843,TIENDA LA BENDICION,76002,0.2686,1559,Hector Aragones Frutos,418.75,60,Camion Grande,2,1600,x,x,x
16-07-17,10000904,UBIQUO LABS / Ajuste,76002,,935,Juan Francisco Portillo Gomez,246.75,90,Camion Pequeño,,1000, ,x, 
16-07-17,10000941,UBIQUO LABS,76001,0.2793,1296,Hector Giron,362,60,Camion Grande,1,1300,x,x, 
16-07-17,10001219,HOSPITAL ROOSEVELT,76001,0.2749,1769,Fernando Mariano Berrio,486.25,90,Camion Grande,2,1800, , ,x
16-07-17,10001277,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2712,1605,Fernando Mariano Berrio,435.25,90,Camion Grande,,1700, ,x,x
16-07-17,10001692,BAR LA OFICINA,76002,0.2668,1669,Fernando Mariano Berrio,445.25,60,Camion Grande,0,1700,x,x,x
16-07-17,10001708,HOSPITAL ROOSEVELT,76001,0.2562,1133,Ismael Rodero Monteagudo,290.25,60,Camion Grande,5,1200, , ,x
16-07-17,10001774,BAR LA OFICINA,76002,0.252,1473,Ismael Rodero Monteagudo,371.25,30,Camion Grande,3,1500,x,x,x
16-07-17,10001781,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2807,618,Hector Giron,173.5,30,Camion Pequeño,4,700,x, ,x
16-07-17,10001927,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2688,1865,Luis Jaime Urbano,501.25,90,Camion Grande,3,1900, , ,x
17-07-17,10000190,TIENDA LA BENDICION,76002,0.282,1061,Hector Giron,299.25,90,Camion Grande,3,1100, , ,x
17-07-17,10000192,"SPORTA, S.A.",76001,0.2843,496,Ismael Rodero Monteagudo,141,90,Panel,2,500,x, ,x
17-07-17,10000244,TIENDA LA BENDICION,76001,0.2703,1427,Luis Jaime Urbano,385.75,60,Camion Grande,2,1500,x, ,x
17-07-17,10000538,TIENDA LA BENDICION,76002,0.2564,1563,Felipe Villatoro,400.75,30,Camion Grande,1,1600, , ,x
17-07-17,10000636,UBIQUO LABS / Ajuste,76001,,1741,Hector Aragones Frutos,440.25,60,Camion Grande,0,1800, ,x,x
17-07-17,10000701,"SPORTA, S.A.",76001,0.4111,298,Angel Valdez Alegria,122.5,90,Panel,3,300,x,x,x
17-07-17,10001036,UBIQUO LABS / Ajuste,76001,,1318,Luis Jaime Urbano,339.5,60,Camion Grande,,1400,x, ,x
17-07-17,10001155,TAQUERIA EL CHINITO,76001,0.2519,1564,Felipe Villatoro,394,30,Camion Grande,4,1600, , ,x
17-07-17,10001496,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2686,1181,Ismael Rodero Monteagudo,317.25,90,Camion Grande,5,1200,x,x,x
17-07-17,10001573,POLLO PINULITO,76002,0.2576,527,Pedro Alvarez Parejo,135.75,90,Camion Pequeño,4,600, ,x,x
18-07-17,10000583,TIENDA LA BENDICION,76002,0.2554,924,Hector Aragones Frutos,236,30,Camion Pequeño,1,1000,x, ,x
18-07-17,10000909,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2743,1769,Luis Jaime Urbano,485.25,30,Camion Grande,,1800,x, , 
18-07-17,10001183,HOSPITAL ROOSEVELT,76002,0.2629,1391,Angel Valdez Alegria,365.75,60,Camion Grande,3,1400,x, ,x
19-07-17,10000343,TAQUERIA EL CHINITO,76002,0.282,1471,Fernando Mariano Berrio,414.75,30,Camion Grande,3,1500,x,x,x
19-07-17,10001086,HOSPITAL ROOSEVELT,76001,0.2732,259,Ismael Rodero Monteagudo,70.75,90,Panel,0,300,x, ,x
19-07-17,10001178,TAQUERIA EL CHINITO,76002,0.2859,668,Juan Francisco Portillo Gomez,191,30,Camion Pequeño,3,700,x, ,x
19-07-17,10001714,"SPORTA, S.A.",76002,0.2811,998,Hector Aragones Frutos,280.5,60,Camion Pequeño,4,1000,x, ,x
19-07-17,10001839,TAQUERIA EL CHINITO,76001,0.4368,257,Ismael Rodero Monteagudo,112.25,60,Panel,0,300,x, ,x
19-07-17,10001871,UBIQUO LABS,76001,0.3073,558,Hector Giron,171.5,30,Camion Pequeño,2,600,x, ,x
19-07-17,10001969,TAQUERIA EL CHINITO,76002,0.2561,1808,Fernando Mariano Berrio,463,30,Camion Grande,2,1900,x,x,x
20-07-17,10000083,HOSPITAL ROOSEVELT,76002,0.2664,1709,Pedro Alvarez Parejo,455.25,90,Camion Grande,4,1800,x, ,x
20-07-17,10000251,HOSPITAL ROOSEVELT,76001,0.2547,1498,Felipe Villatoro,381.5,30,Camion Grande,1,1500, , ,x
20-07-17,10000646,HOSPITAL ROOSEVELT,76002,0.2652,1512,Angel Valdez Alegria,401,60,Camion Grande,,1600,x,x,x
20-07-17,10000648,TIENDA LA BENDICION,76001,0.2826,1012,Angel Valdez Alegria,286,60,Camion Grande,2,1100, , ,x
20-07-17,10001161,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2547,1057,Hector Aragones Frutos,269.25,30,Camion Grande,5,1100,x,x,x
20-07-17,10001252,POLLO PINULITO,76002,0.2852,1393,Hector Giron,397.25,30,Camion Grande,1,1400,x,x,x
20-07-17,10001739,UBIQUO LABS,76002,0.2521,1416,Angel Valdez Alegria,357,90,Camion Grande,4,1500,x, ,x
21-07-17,10000116,BAR LA OFICINA,76001,0.3218,557,Felipe Villatoro,179.25,90,Camion Pequeño,3,600, ,x, 
21-07-17,10000162,UBIQUO LABS / Ajuste,76002,,209,Fernando Mariano Berrio,71.25,60,Panel,5,300,x, ,x
21-07-17,10000655,BAR LA OFICINA,76002,0.2808,1330,Felipe Villatoro,373.5,90,Camion Grande,0,1400, , , 
21-07-17,10001605,HOSPITAL LAS AMERICAS,76001,0.3111,720,Hector Aragones Frutos,224,90,Camion Pequeño,,800, , ,x
21-07-17,10001942,"SPORTA, S.A.",76002,0.2677,1809,Angel Valdez Alegria,484.25,60,Camion Grande,1,1900,x,x,x
22-07-17,10000395,ABARROTERIA EBENEZER,76002,0.3515,266,Hector Aragones Frutos,93.5,90,Panel,5,300,x,x,x
22-07-17,10000594,TIENDA LA BENDICION,76001,0.4076,311,Pedro Alvarez Parejo,126.75,90,Panel,,400,x,x,x
22-07-17,10000616,HOSPITAL ROOSEVELT,76001,0.2561,1317,Angel Valdez Alegria,337.25,90,Camion Grande,4,1400,x, ,x
22-07-17,10000658,BAR LA OFICINA,76002,0.2782,1704,Angel Valdez Alegria,474,90,Camion Grande,2,1800,x,x,x
22-07-17,10000798,HOSPITAL ROOSEVELT,76002,0.2608,279,Hector Giron,72.75,30,Panel,4,300, , ,x
22-07-17,10002005,HOSPITAL ROOSEVELT,76002,0.2873,1233,Ismael Rodero Monteagudo,354.25,90,Camion Grande,5,1300,x, ,x
23-07-17,10000287,TIENDA LA BENDICION,76002,0.2578,1026,Felipe Villatoro,264.5,60,Camion Grande,,1100, ,x,x
23-07-17,10000383,"SPORTA, S.A.",76002,0.2818,1480,Angel Valdez Alegria,417,30,Camion Grande,0,1500,x, ,x
23-07-17,10000448,HOSPITAL ROOSEVELT,76002,0.2513,769,Hector Giron,193.25,90,Camion Pequeño,3,800,x, ,x
23-07-17,10000469,"SPORTA, S.A.",76001,0.2727,1059,Angel Valdez Alegria,288.75,30,Camion Grande,0,1100,x,x,x
23-07-17,10001281,TIENDA LA BENDICION,76002,0.275,400,Juan Francisco Portillo Gomez,110,60,Panel,3,400,x,x,x
23-07-17,10001368,TIENDA LA BENDICION,76001,0.2786,419,Hector Giron,116.75,90,Panel,,500,x, ,x
23-07-17,10001782,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.3219,654,Ismael Rodero Monteagudo,210.5,30,Camion Pequeño,,700,x, ,x
23-07-17,10001789,HOSPITAL LAS AMERICAS,76001,0.2521,1949,Angel Valdez Alegria,491.25,90,Camion Grande,4,2000,x, ,x
24-07-17,10000353,"SPORTA, S.A.",76001,0.2531,1926,Pedro Alvarez Parejo,487.5,30,Camion Grande,4,2000,x, ,x
24-07-17,10000368,UBIQUO LABS,76001,0.2661,1866,Luis Jaime Urbano,496.5,60,Camion Grande,4,1900,x, ,x
24-07-17,10000480,UBIQUO LABS,76001,0.2788,1180,Pedro Alvarez Parejo,329,30,Camion Grande,1,1200,x,x,x
24-07-17,10000790,ABARROTERIA EBENEZER,76002,0.263,1847,Angel Valdez Alegria,485.75,60,Camion Grande,3,1900, ,x,x
24-07-17,10001021,ABARROTERIA EBENEZER,76002,0.2795,1186,Felipe Villatoro,331.5,30,Camion Grande,5,1200, ,x,x
24-07-17,10001046,UBIQUO LABS,76002,0.279,1377,Ismael Rodero Monteagudo,384.25,30,Camion Grande,5,1400, ,x,x
24-07-17,10001298,TAQUERIA EL CHINITO,76001,0.2698,1568,Pedro Alvarez Parejo,423,90,Camion Grande,1,1600,x,x,x
24-07-17,10001484,HOSPITAL ROOSEVELT,76002,0.3174,579,Hector Aragones Frutos,183.75,30,Camion Pequeño,2,600,x,x,x
24-07-17,10001973,TAQUERIA EL CHINITO,76002,0.2856,1011,Juan Francisco Portillo Gomez,288.75,90,Camion Grande,4,1100,x,x,x
25-07-17,10000112,TAQUERIA EL CHINITO,76001,0.2691,1888,Pedro Alvarez Parejo,508,30,Camion Grande,1,1900,x, ,x
25-07-17,10000553,UBIQUO LABS,76002,0.2685,1456,Ismael Rodero Monteagudo,391,60,Camion Grande,0,1500, ,x,x
25-07-17,10001139,TAQUERIA EL CHINITO,76002,0.2737,1095,Pedro Alvarez Parejo,299.75,90,Camion Grande,,1100, , ,x
25-07-17,10001200,EL PINCHE OBELISCO / Ajuste,76001,,1752,Felipe Villatoro,481,60,Camion Grande,3,1800,x,x,x
25-07-17,10001643,UBIQUO LABS,76002,0.2601,1585,Fernando Mariano Berrio,412.25,30,Camion Grande,3,1600, , ,x
25-07-17,10001801,HOSPITAL ROOSEVELT,76002,0.2638,1161,Pedro Alvarez Parejo,306.25,90,Camion Grande,4,1200,x, ,x
26-07-17,10000766,TIENDA LA BENDICION,76002,0.2575,1198,Juan Francisco Portillo Gomez,308.5,90,Camion Grande,,1200, ,x,x
26-07-17,10001323,UBIQUO LABS,76001,0.3213,645,Felipe Villatoro,207.25,90,Camion Pequeño,3,700,x, ,x
26-07-17,10001474,BAR LA OFICINA,76001,0.2608,1386,Angel Valdez Alegria,361.5,90,Camion Grande,1,1400,x,x,x
26-07-17,10001725,CHICHARRONERIA EL RICO COLESTEROL,76001,0.2877,822,Pedro Alvarez Parejo,236.5,30,Camion Pequeño,1,900, ,x,x
26-07-17,10001824,ABARROTERIA EBENEZER,76001,0.2573,820,Pedro Alvarez Parejo,211,30,Camion Pequeño,2,900,x,x,x
26-07-17,10002076,"SPORTA, S.A.",76001,0.3563,207,Angel Valdez Alegria,73.75,60,Panel,1,300,x, ,x
27-07-17,10000026,"SPORTA, S.A.",76002,0.2679,840,Juan Francisco Portillo Gomez,225,30,Camion Pequeño,0,900,x,x,x
27-07-17,10000345,ABARROTERIA EBENEZER,76002,0.2875,1148,Angel Valdez Alegria,330,90,Camion Grande,3,1200, , ,x
27-07-17,10000457,TIENDA LA BENDICION,76002,0.2758,1202,Luis Jaime Urbano,331.5,30,Camion Grande,0,1300,x,x,x
27-07-17,10000586,UBIQUO LABS,76001,0.2526,1532,Luis Jaime Urbano,387,90,Camion Grande,5,1600,x, ,x
27-07-17,10000758,HOSPITAL LAS AMERICAS,76002,0.2574,1348,Luis Jaime Urbano,347,60,Camion Grande,,1400, ,x,x
27-07-17,10000901,HOSPITAL ROOSEVELT,76001,0.2708,1301,Fernando Mariano Berrio,352.25,60,Camion Grande,1,1400, , ,x
27-07-17,10001180,EL PINCHE OBELISCO / Ajuste,76001,,1959,Felipe Villatoro,496.75,30,Camion Grande,4,2000,x, ,x
27-07-17,10001283,ABARROTERIA EBENEZER,76002,0.2786,1506,Felipe Villatoro,419.5,60,Camion Grande,2,1600, , ,x
27-07-17,10001463,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.4352,270,Hector Aragones Frutos,117.5,90,Panel,5,300,x, , 
28-07-17,10000299,TIENDA LA BENDICION,76002,0.2674,1897,Pedro Alvarez Parejo,507.25,60,Camion Grande,5,1900, , , 
28-07-17,10000612,POLLO PINULITO,76001,0.3324,461,Angel Valdez Alegria,153.25,90,Panel,,500,x,x,x
28-07-17,10000771,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2768,1640,Hector Aragones Frutos,454,60,Camion Grande,2,1700,x,x,x
28-07-17,10000968,TAQUERIA EL CHINITO,76002,0.2593,1726,Fernando Mariano Berrio,447.5,90,Camion Grande,1,1800,x, ,x
28-07-17,10000987,TIENDA LA BENDICION,76001,0.2939,933,Hector Aragones Frutos,274.25,60,Camion Pequeño,5,1000,x, ,x
28-07-17,10001301,UBIQUO LABS / Ajuste,76002,,1445,Angel Valdez Alegria,365.25,60,Camion Grande,3,1500,x, ,x
28-07-17,10001345,HOSPITAL LAS AMERICAS,76002,0.2672,583,Juan Francisco Portillo Gomez,155.75,60,Camion Pequeño,,600, ,x,x
28-07-17,10002109,UBIQUO LABS,76002,0.2758,659,Fernando Mariano Berrio,181.75,60,Camion Pequeño,,700,x, ,x
29-07-17,10000713,"SPORTA, S.A.",76001,0.2733,1373,Fernando Mariano Berrio,375.25,30,Camion Grande,1,1400,x, ,x
29-07-17,10000942,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2559,1023,Pedro Alvarez Parejo,261.75,30,Camion Grande,0,1100,x,x, 
29-07-17,10001185,TAQUERIA EL CHINITO,76001,0.329,633,Felipe Villatoro,208.25,30,Camion Pequeño,1,700,x, ,x
29-07-17,10001416,TAQUERIA EL CHINITO,76001,0.3653,347,Juan Francisco Portillo Gomez,126.75,30,Panel,,400,x, ,x
29-07-17,10001470,UBIQUO LABS,76001,0.311,721,Juan Francisco Portillo Gomez,224.25,60,Camion Pequeño,4,800,x, ,x
29-07-17,10001608,UBIQUO LABS / Ajuste,76001,,1974,Hector Aragones Frutos,506.5,90,Camion Grande,3,2000, ,x,x
29-07-17,10001906,HOSPITAL LAS AMERICAS,76001,0.2643,1121,Hector Giron,296.25,30,Camion Grande,3,1200, , , 
30-07-17,10000479,POLLO PINULITO,76001,0.2693,1913,Hector Giron,515.25,90,Camion Grande,3,2000,x,x,x
30-07-17,10000876,UBIQUO LABS,76002,0.2746,1261,Juan Francisco Portillo Gomez,346.25,60,Camion Grande,3,1300,x, ,x
30-07-17,10001443,POLLO PINULITO,76002,0.251,1936,Felipe Villatoro,486,60,Camion Grande,0,2000,x,x,x
30-07-17,10001521,POLLO PINULITO / Ajuste,76002,,1414,Juan Francisco Portillo Gomez,364.5,60,Camion Grande,3,1500, , ,x
31-07-17,10000022,UBIQUO LABS / Ajuste,76001,,1550,Fernando Mariano Berrio,400.5,30,Camion Grande,,1600, , ,x
31-07-17,10000624,POLLO PINULITO,76002,0.3372,539,Luis Jaime Urbano,181.75,90,Camion Pequeño,3,600,x, ,x
31-07-17,10000708,POLLO PINULITO,76002,0.2637,511,Fernando Mariano Berrio,134.75,30,Camion Pequeño,5,600,x, ,x
31-07-17,10000889,TAQUERIA EL CHINITO,76001,0.2866,875,Fernando Mariano Berrio,250.75,60,Camion Pequeño,1,900,x, ,x
31-07-17,10001342,TAQUERIA EL CHINITO,76001,0.2663,1349,Ismael Rodero Monteagudo,359.25,60,Camion Grande,0,1400,x, ,x
31-07-17,10001401,CHICHARRONERIA EL RICO COLESTEROL,76001,0.2741,912,Pedro Alvarez Parejo,250,30,Camion Pequeño,1,1000, , , 
31-07-17,10001509,HOSPITAL ROOSEVELT,76002,0.2627,473,Felipe Villatoro,124.25,90,Panel,2,500, ,x,x
31-07-17,10001827,EL PINCHE OBELISCO / Ajuste,76002,,371,Luis Jaime Urbano,141.75,60,Panel,3,400,x,x,x
31-07-17,10001865,"SPORTA, S.A.",76001,0.2757,1206,Fernando Mariano Berrio,332.5,30,Camion Grande,1,1300,x, ,x
01-08-17,10000330,EL PINCHE OBELISCO / Ajuste,76002,,831,Juan Francisco Portillo Gomez,229.75,30,Camion Pequeño,5,900,x, ,x
01-08-17,10001146,TAQUERIA EL CHINITO,76001,0.2663,860,Hector Giron,229,60,Camion Pequeño,1,900,x, ,x
01-08-17,10001256,TIENDA LA BENDICION,76001,0.2775,1564,Pedro Alvarez Parejo,434,30,Camion Grande,4,1600,x, ,x
01-08-17,10001548,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2787,1290,Luis Jaime Urbano,359.5,90,Camion Grande,4,1300, , ,x
01-08-17,10001604,"SPORTA, S.A.",76002,0.2855,704,Hector Giron,201,90,Camion Pequeño,4,800, , , 
01-08-17,10001658,UBIQUO LABS / Ajuste,76002,,342,Hector Giron,133.5,30,Panel,,400,x,x,x
02-08-17,10000851,HOSPITAL ROOSEVELT,76001,0.2522,1842,Pedro Alvarez Parejo,464.5,90,Camion Grande,2,1900, ,x,x
02-08-17,10000896,BAR LA OFICINA,76001,0.313,714,Felipe Villatoro,223.5,90,Camion Pequeño,5,800, ,x,x
02-08-17,10001436,HOSPITAL ROOSEVELT,76002,0.2683,654,Juan Francisco Portillo Gomez,175.5,60,Camion Pequeño,2,700,x,x, 
02-08-17,10002068,UBIQUO LABS,76001,0.335,200,Felipe Villatoro,67,60,Panel,0,200,x, ,x
03-08-17,10000035,CHICHARRONERIA EL RICO COLESTEROL,76001,0.251,1980,Pedro Alvarez Parejo,497,60,Camion Grande,,2000,x, ,x
03-08-17,10000340,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2665,1700,Fernando Mariano Berrio,453,90,Camion Grande,2,1700,x,x, 
03-08-17,10000525,EL PINCHE OBELISCO / Ajuste,76001,,1414,Luis Jaime Urbano,376.5,60,Camion Grande,0,1500,x, ,x
03-08-17,10001460,TIENDA LA BENDICION,76002,0.2587,1496,Hector Giron,387,30,Camion Grande,0,1500,x,x,x
03-08-17,10001613,ABARROTERIA EBENEZER,76001,0.2543,1646,Ismael Rodero Monteagudo,418.5,30,Camion Grande,5,1700, , ,x
03-08-17,10002147,HOSPITAL LAS AMERICAS,76002,0.2747,1213,Hector Aragones Frutos,333.25,60,Camion Grande,4,1300, , ,x
04-08-17,10001158,BAR LA OFICINA,76001,0.2621,1484,Pedro Alvarez Parejo,389,30,Camion Grande,3,1500,x,x, 
04-08-17,10001674,TAQUERIA EL CHINITO,76002,0.2566,1517,Pedro Alvarez Parejo,389.25,30,Camion Grande,5,1600, , ,x
04-08-17,10002018,POLLO PINULITO,76001,0.2616,946,Fernando Mariano Berrio,247.5,30,Camion Pequeño,4,1000, , ,x
05-08-17,10000199,EL PINCHE OBELISCO,76001,0.2671,1697,Hector Giron,453.25,90,Camion Grande,1,1700,x,x,x
05-08-17,10000269,EL PINCHE OBELISCO,76002,0.286,723,Juan Francisco Portillo Gomez,206.75,60,Camion Pequeño,5,800, , ,x
05-08-17,10000375,BAR LA OFICINA,76001,0.26,200,Pedro Alvarez Parejo,52,90,Panel,4,200, ,x,x
05-08-17,10000432,"SPORTA, S.A.",76001,0.3083,703,Ismael Rodero Monteagudo,216.75,60,Camion Pequeño,1,800, , ,x
05-08-17,10000578,EL PINCHE OBELISCO,76001,0.2557,1049,Angel Valdez Alegria,268.25,60,Camion Grande,1,1100,x, ,x
06-08-17,10000213,TIENDA LA BENDICION,76002,0.2676,1761,Luis Jaime Urbano,471.25,30,Camion Grande,0,1800,x,x,x
06-08-17,10000298,HOSPITAL ROOSEVELT,76001,0.3313,615,Angel Valdez Alegria,203.75,60,Camion Pequeño,0,700,x, ,x
06-08-17,10000319,HOSPITAL ROOSEVELT,76002,0.2635,890,Hector Aragones Frutos,234.5,90,Camion Pequeño,3,900,x,x,x
06-08-17,10000765,UBIQUO LABS / Ajuste,76001,,243,Ismael Rodero Monteagudo,90.75,30,Panel,0,300,x, ,x
06-08-17,10000785,UBIQUO LABS,76001,0.256,1822,Juan Francisco Portillo Gomez,466.5,90,Camion Grande,,1900,x,x,x
06-08-17,10000939,ABARROTERIA EBENEZER,76001,0.2906,813,Hector Aragones Frutos,236.25,30,Camion Pequeño,,900, ,x,x
06-08-17,10000951,HOSPITAL LAS AMERICAS,76001,0.2954,1057,Pedro Alvarez Parejo,312.25,90,Camion Grande,,1100, , ,x
06-08-17,10001970,ABARROTERIA EBENEZER,76002,0.2587,1720,Felipe Villatoro,445,30,Camion Grande,5,1800,x,x, 
07-08-17,10000176,TIENDA LA BENDICION,76002,0.3071,630,Felipe Villatoro,193.5,60,Camion Pequeño,2,700,x,x,x
07-08-17,10000308,TAQUERIA EL CHINITO,76001,0.3095,336,Luis Jaime Urbano,104,60,Panel,,400,x,x,x
07-08-17,10000471,EL PINCHE OBELISCO / Ajuste,76001,,1302,Angel Valdez Alegria,349.5,30,Camion Grande,0,1400,x,x, 
07-08-17,10000493,TIENDA LA BENDICION,76001,0.2585,1996,Angel Valdez Alegria,516,90,Camion Grande,4,2000,x,x,x
07-08-17,10000782,TIENDA LA BENDICION,76001,0.3736,267,Hector Giron,99.75,90,Panel,4,300, ,x,x
07-08-17,10000824,EL PINCHE OBELISCO / Ajuste,76001,,1705,Ismael Rodero Monteagudo,431.25,90,Camion Grande,2,1800, , ,x
07-08-17,10000850,TIENDA LA BENDICION,76001,0.2713,937,Hector Giron,254.25,90,Camion Pequeño,0,1000,x,x,x
07-08-17,10000887,ABARROTERIA EBENEZER,76001,0.3743,370,Juan Francisco Portillo Gomez,138.5,30,Panel,4,400,x, ,x
07-08-17,10001383,EL PINCHE OBELISCO / Ajuste,76001,,386,Ismael Rodero Monteagudo,117.5,60,Panel,4,400,x,x,x
08-08-17,10001327,ABARROTERIA EBENEZER,76001,0.2762,1337,Pedro Alvarez Parejo,369.25,90,Camion Grande,0,1400, , , 
08-08-17,10001758,TAQUERIA EL CHINITO,76002,0.2784,844,Angel Valdez Alegria,235,90,Camion Pequeño,,900,x, ,x
08-08-17,10002162,"SPORTA, S.A.",76002,0.2511,1854,Pedro Alvarez Parejo,465.5,90,Camion Grande,1,1900,x,x, 
09-08-17,10000590,"SPORTA, S.A.",76002,0.2842,761,Fernando Mariano Berrio,216.25,30,Camion Pequeño,,800,x, ,x
09-08-17,10000992,HOSPITAL ROOSEVELT,76002,0.2714,1872,Ismael Rodero Monteagudo,508,90,Camion Grande,3,1900, , ,x
09-08-17,10001354,BAR LA OFICINA,76002,0.4472,218,Hector Giron,97.5,60,Panel,2,300,x, ,x
09-08-17,10002009,UBIQUO LABS,76001,0.2996,826,Felipe Villatoro,247.5,30,Camion Pequeño,,900,x,x,x
09-08-17,10002025,TIENDA LA BENDICION,76001,0.2614,612,Pedro Alvarez Parejo,160,30,Camion Pequeño,0,700, ,x,x
10-08-17,10000214,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2698,1366,Luis Jaime Urbano,368.5,30,Camion Grande,3,1400,x,x,x
10-08-17,10000433,HOSPITAL LAS AMERICAS,76002,0.3233,464,Ismael Rodero Monteagudo,150,60,Panel,0,500, , ,x
10-08-17,10000793,BAR LA OFICINA,76002,0.2782,1381,Luis Jaime Urbano,384.25,30,Camion Grande,3,1400,x, , 
10-08-17,10001336,HOSPITAL ROOSEVELT,76002,0.2556,1981,Luis Jaime Urbano,506.25,60,Camion Grande,2,2000, , ,x
10-08-17,10001603,TIENDA LA BENDICION,76001,0.3088,714,Luis Jaime Urbano,220.5,30,Camion Pequeño,3,800,x, ,x
10-08-17,10002051,POLLO PINULITO,76002,0.2717,554,Hector Giron,150.5,90,Camion Pequeño,0,600,x,x,x
11-08-17,10000074,POLLO PINULITO,76001,0.2934,1059,Juan Francisco Portillo Gomez,310.75,60,Camion Grande,0,1100,x,x,x
11-08-17,10000158,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2742,1904,Angel Valdez Alegria,522,30,Camion Grande,5,2000, , ,x
11-08-17,10000459,ABARROTERIA EBENEZER,76001,0.3305,323,Hector Aragones Frutos,106.75,60,Panel,2,400,x, ,x
